id,Name,MedianIncomeDollars
0500000US36085,"Richmond County, New York",79267
0500000US36087,"Rockland County, New York",91108
0500000US36089,"St. Lawrence County, New York",49305
0500000US36091,"Saratoga County, New York",80839
0500000US36093,"Schenectady County, New York",63785
0500000US36095,"Schoharie County, New York",53989
0500000US36097,"Schuyler County, New York",51479
0500000US36099,"Seneca County, New York",54695
0500000US36101,"Steuben County, New York",51789
0500000US36103,"Suffolk County, New York",96675
0500000US36105,"Sullivan County, New York",56256
0500000US36107,"Tioga County, New York",60736
0500000US36109,"Tompkins County, New York",58743
0500000US36111,"Ulster County, New York",63348
0500000US36113,"Warren County, New York",59813
0500000US36115,"Washington County, New York",54114
0500000US36117,"Wayne County, New York",55765
0500000US36119,"Westchester County, New York",92758
0500000US36121,"Wyoming County, New York",57914
0500000US36123,"Yates County, New York",54343
0500000US37001,"Alamance County, North Carolina",45735
0500000US37003,"Alexander County, North Carolina",44961
0500000US37005,"Alleghany County, North Carolina",37558
0500000US37007,"Anson County, North Carolina",39126
0500000US37009,"Ashe County, North Carolina",40978
0500000US37011,"Avery County, North Carolina",38134
0500000US37013,"Beaufort County, North Carolina",43688
0500000US37015,"Bertie County, North Carolina",33143
0500000US37017,"Bladen County, North Carolina",32378
0500000US37019,"Brunswick County, North Carolina",54406
0500000US37021,"Buncombe County, North Carolina",50668
0500000US37023,"Burke County, North Carolina",42516
0500000US37025,"Cabarrus County, North Carolina",64174
0500000US37027,"Caldwell County, North Carolina",42072
0500000US37029,"Camden County, North Carolina",63349
0500000US37031,"Carteret County, North Carolina",54428
0500000US37033,"Caswell County, North Carolina",43961
0500000US37035,"Catawba County, North Carolina",51157
0500000US37037,"Chatham County, North Carolina",63531
0500000US37039,"Cherokee County, North Carolina",40294
0500000US37041,"Chowan County, North Carolina",42621
0500000US37043,"Clay County, North Carolina",38801
0500000US37045,"Cleveland County, North Carolina",40393
0500000US37047,"Columbus County, North Carolina",36398
0500000US37049,"Craven County, North Carolina",50870
0500000US37051,"Cumberland County, North Carolina",45716
0500000US37053,"Currituck County, North Carolina",66284
0500000US37055,"Dare County, North Carolina",58012
0500000US37057,"Davidson County, North Carolina",47271
0500000US37059,"Davie County, North Carolina",57611
0500000US37061,"Duplin County, North Carolina",38850
0500000US37063,"Durham County, North Carolina",58190
0500000US37065,"Edgecombe County, North Carolina",35516
0500000US37067,"Forsyth County, North Carolina",50128
0500000US37069,"Franklin County, North Carolina",53175
0500000US37071,"Gaston County, North Carolina",49384
0500000US37073,"Gates County, North Carolina",52205
0500000US37075,"Graham County, North Carolina",36525
0500000US37077,"Granville County, North Carolina",55628
0500000US37079,"Greene County, North Carolina",38306
0500000US37081,"Guilford County, North Carolina",51072
0500000US37083,"Halifax County, North Carolina",34251
0500000US37085,"Harnett County, North Carolina",51630
0500000US37087,"Haywood County, North Carolina",49800
0500000US37089,"Henderson County, North Carolina",52815
0500000US37091,"Hertford County, North Carolina",37005
0500000US37093,"Hoke County, North Carolina",47535
0500000US37095,"Hyde County, North Carolina",45466
0500000US37097,"Iredell County, North Carolina",58198
0500000US37099,"Jackson County, North Carolina",44028
0500000US37101,"Johnston County, North Carolina",56842
0500000US37103,"Jones County, North Carolina",36892
0500000US37105,"Lee County, North Carolina",48873
0500000US37107,"Lenoir County, North Carolina",38387
0500000US37109,"Lincoln County, North Carolina",53318
0500000US37111,"McDowell County, North Carolina",40913
0500000US37113,"Macon County, North Carolina",43597
0500000US37115,"Madison County, North Carolina",42410
0500000US37117,"Martin County, North Carolina",39205
0500000US37119,"Mecklenburg County, North Carolina",64312
0500000US37121,"Mitchell County, North Carolina",44186
0500000US37123,"Montgomery County, North Carolina",42346
0500000US37125,"Moore County, North Carolina",57899
0500000US37127,"Nash County, North Carolina",48362
0500000US37129,"New Hanover County, North Carolina",52716
0500000US37131,"Northampton County, North Carolina",35499
0500000US37133,"Onslow County, North Carolina",49491
0500000US37135,"Orange County, North Carolina",68211
0500000US37137,"Pamlico County, North Carolina",44947
0500000US37139,"Pasquotank County, North Carolina",48279
0500000US37141,"Pender County, North Carolina",52989
0500000US37143,"Perquimans County, North Carolina",45915
0500000US37145,"Person County, North Carolina",48811
0500000US37147,"Pitt County, North Carolina",44315
0500000US37149,"Polk County, North Carolina",48834
0500000US37151,"Randolph County, North Carolina",45006
0500000US37153,"Richmond County, North Carolina",36091
0500000US37155,"Robeson County, North Carolina",33679
0500000US37157,"Rockingham County, North Carolina",42490
0500000US37159,"Rowan County, North Carolina",48667
0500000US37161,"Rutherford County, North Carolina",40347
0500000US37163,"Sampson County, North Carolina",39068
0500000US37165,"Scotland County, North Carolina",35617
0500000US37167,"Stanly County, North Carolina",49590
0500000US37169,"Stokes County, North Carolina",46169
0500000US37171,"Surry County, North Carolina",41068
0500000US37173,"Swain County, North Carolina",36773
0500000US37175,"Transylvania County, North Carolina",46629
0500000US37177,"Tyrrell County, North Carolina",35472
0500000US37179,"Union County, North Carolina",75397
0500000US37181,"Vance County, North Carolina",37282
0500000US37183,"Wake County, North Carolina",76956
0500000US37185,"Warren County, North Carolina",35962
0500000US37187,"Washington County, North Carolina",35512
0500000US37189,"Watauga County, North Carolina",45268
0500000US37191,"Wayne County, North Carolina",42192
0500000US37193,"Wilkes County, North Carolina",40829
0500000US37195,"Wilson County, North Carolina",42850
0500000US37197,"Yadkin County, North Carolina",42876
0500000US37199,"Yancey County, North Carolina",39888
0500000US38001,"Adams County, North Dakota",54875
0500000US38003,"Barnes County, North Dakota",57064
0500000US38005,"Benson County, North Dakota",44313
0500000US38007,"Billings County, North Dakota",92604
0500000US38009,"Bottineau County, North Dakota",59882
0500000US38011,"Bowman County, North Dakota",65063
0500000US38013,"Burke County, North Dakota",74931
0500000US38015,"Burleigh County, North Dakota",69719
0500000US38017,"Cass County, North Dakota",62031
0500000US38019,"Cavalier County, North Dakota",67591
0500000US38021,"Dickey County, North Dakota",60918
0500000US38023,"Divide County, North Dakota",60074
0500000US38025,"Dunn County, North Dakota",70500
0500000US38027,"Eddy County, North Dakota",51563
0500000US38029,"Emmons County, North Dakota",51029
0500000US38031,"Foster County, North Dakota",60613
0500000US38033,"Golden Valley County, North Dakota",56087
0500000US38035,"Grand Forks County, North Dakota",51951
0500000US38037,"Grant County, North Dakota",50962
0500000US38039,"Griggs County, North Dakota",52794
0500000US38041,"Hettinger County, North Dakota",56761
0500000US38043,"Kidder County, North Dakota",57734
0500000US38045,"LaMoure County, North Dakota",59426
0500000US38047,"Logan County, North Dakota",58144
0500000US38049,"McHenry County, North Dakota",62637
0500000US38051,"McIntosh County, North Dakota",50739
0500000US38053,"McKenzie County, North Dakota",80732
0500000US38055,"McLean County, North Dakota",65648
0500000US38057,"Mercer County, North Dakota",79890
0500000US38059,"Morton County, North Dakota",67584
0500000US38061,"Mountrail County, North Dakota",70678
0500000US38063,"Nelson County, North Dakota",48798
0500000US38065,"Oliver County, North Dakota",68333
0500000US38067,"Pembina County, North Dakota",64962
0500000US38069,"Pierce County, North Dakota",48802
0500000US38071,"Ramsey County, North Dakota",57313
0500000US38073,"Ransom County, North Dakota",61810
0500000US38075,"Renville County, North Dakota",68182
0500000US38077,"Richland County, North Dakota",61990
0500000US38079,"Rolette County, North Dakota",39884
0500000US38081,"Sargent County, North Dakota",67200
0500000US38083,"Sheridan County, North Dakota",49261
0500000US38085,"Sioux County, North Dakota",40862
0500000US38087,"Slope County, North Dakota",63942
0500000US38089,"Stark County, North Dakota",75708
0500000US38091,"Steele County, North Dakota",65848
0500000US38093,"Stutsman County, North Dakota",57642
0500000US38095,"Towner County, North Dakota",53696
0500000US38097,"Traill County, North Dakota",62870
0500000US38099,"Walsh County, North Dakota",54414
0500000US38101,"Ward County, North Dakota",67753
0500000US38103,"Wells County, North Dakota",57989
0500000US38105,"Williams County, North Dakota",86575
0500000US39001,"Adams County, Ohio",36894
0500000US39003,"Allen County, Ohio",50552
0500000US39005,"Ashland County, Ohio",52730
0500000US39007,"Ashtabula County, Ohio",44823
0500000US39009,"Athens County, Ohio",37778
0500000US39011,"Auglaize County, Ohio",61758
0500000US39013,"Belmont County, Ohio",49361
0500000US39015,"Brown County, Ohio",52356
0500000US39017,"Butler County, Ohio",63358
0500000US39019,"Carroll County, Ohio",52394
0500000US39021,"Champaign County, Ohio",57103
0500000US39023,"Clark County, Ohio",48502
0500000US39025,"Clermont County, Ohio",64822
0500000US39027,"Clinton County, Ohio",51354
0500000US39029,"Columbiana County, Ohio",46306
0500000US39031,"Coshocton County, Ohio",44491
0500000US39033,"Crawford County, Ohio",42892
0500000US39035,"Cuyahoga County, Ohio",48435
0500000US39037,"Darke County, Ohio",52691
0500000US39039,"Defiance County, Ohio",57665
0500000US39041,"Delaware County, Ohio",104322
0500000US39043,"Erie County, Ohio",52270
0500000US39045,"Fairfield County, Ohio",66175
0500000US39047,"Fayette County, Ohio",46478
0500000US39049,"Franklin County, Ohio",58762
0500000US39051,"Fulton County, Ohio",60231
0500000US39053,"Gallia County, Ohio",42113
0500000US39055,"Geauga County, Ohio",79956
0500000US39057,"Greene County, Ohio",67109
0500000US39059,"Guernsey County, Ohio",43975
0500000US39061,"Hamilton County, Ohio",54976
0500000US39063,"Hancock County, Ohio",55644
0500000US39065,"Hardin County, Ohio",48773
0500000US39067,"Harrison County, Ohio",48462
0500000US39069,"Henry County, Ohio",59083
0500000US39071,"Highland County, Ohio",43297
0500000US39073,"Hocking County, Ohio",50000
0500000US39075,"Holmes County, Ohio",62111
0500000US39077,"Huron County, Ohio",51559
0500000US39079,"Jackson County, Ohio",45340
0500000US39081,"Jefferson County, Ohio",44819
0500000US39083,"Knox County, Ohio",55131
0500000US39085,"Lake County, Ohio",63475
0500000US39087,"Lawrence County, Ohio",44372
0500000US39089,"Licking County, Ohio",62715
0500000US39091,"Logan County, Ohio",55150
0500000US39093,"Lorain County, Ohio",56965
0500000US39095,"Lucas County, Ohio",46924
0500000US39097,"Madison County, Ohio",65264
0500000US39099,"Mahoning County, Ohio",44682
0500000US39101,"Marion County, Ohio",45464
0500000US39103,"Medina County, Ohio",74243
0500000US39105,"Meigs County, Ohio",43591
0500000US39107,"Mercer County, Ohio",59417
0500000US39109,"Miami County, Ohio",57544
0500000US39111,"Monroe County, Ohio",43956
0500000US39113,"Montgomery County, Ohio",49314
0500000US39115,"Morgan County, Ohio",41731
0500000US39117,"Morrow County, Ohio",56010
0500000US39119,"Muskingum County, Ohio",45276
0500000US39121,"Noble County, Ohio",47456
0500000US39123,"Ottawa County, Ohio",57918
0500000US39125,"Paulding County, Ohio",51933
0500000US39127,"Perry County, Ohio",48811
0500000US39129,"Pickaway County, Ohio",62214
0500000US39131,"Pike County, Ohio",43729
0500000US39133,"Portage County, Ohio",56618
0500000US39135,"Preble County, Ohio",55374
0500000US39137,"Putnam County, Ohio",62001
0500000US39139,"Richland County, Ohio",47346
0500000US39141,"Ross County, Ohio",48403
0500000US39143,"Sandusky County, Ohio",51701
0500000US39145,"Scioto County, Ohio",39731
0500000US39147,"Seneca County, Ohio",49936
0500000US39149,"Shelby County, Ohio",61042
0500000US39151,"Stark County, Ohio",52190
0500000US39153,"Summit County, Ohio",55448
0500000US39155,"Trumbull County, Ohio",45975
0500000US39157,"Tuscarawas County, Ohio",51170
0500000US39159,"Union County, Ohio",82775
0500000US39161,"Van Wert County, Ohio",52754
0500000US39163,"Vinton County, Ohio",42114
0500000US39165,"Warren County, Ohio",83330
0500000US39167,"Washington County, Ohio",48572
0500000US39169,"Wayne County, Ohio",56348
0500000US39171,"Williams County, Ohio",49491
0500000US39173,"Wood County, Ohio",59789
0500000US39175,"Wyandot County, Ohio",52940
0500000US40001,"Adair County, Oklahoma",32986
0500000US40003,"Alfalfa County, Oklahoma",59569
0500000US40005,"Atoka County, Oklahoma",38821
0500000US40007,"Beaver County, Oklahoma",51996
0500000US40009,"Beckham County, Oklahoma",48725
0500000US40011,"Blaine County, Oklahoma",50391
0500000US40013,"Bryan County, Oklahoma",43245
0500000US40015,"Caddo County, Oklahoma",44588
0500000US40017,"Canadian County, Oklahoma",71157
0500000US40019,"Carter County, Oklahoma",49216
0500000US40021,"Cherokee County, Oklahoma",40936
0500000US40023,"Choctaw County, Oklahoma",32129
0500000US40025,"Cimarron County, Oklahoma",46071
0500000US40027,"Cleveland County, Oklahoma",62863
0500000US40029,"Coal County, Oklahoma",40000
0500000US40031,"Comanche County, Oklahoma",52227
0500000US40033,"Cotton County, Oklahoma",51623
0500000US40035,"Craig County, Oklahoma",41701
0500000US40037,"Creek County, Oklahoma",49578
0500000US40039,"Custer County, Oklahoma",48884
0500000US40041,"Delaware County, Oklahoma",39742
0500000US40043,"Dewey County, Oklahoma",50037
0500000US40045,"Ellis County, Oklahoma",52705
0500000US40047,"Garfield County, Oklahoma",51332
0500000US40049,"Garvin County, Oklahoma",45066
0500000US40051,"Grady County, Oklahoma",58177
0500000US40053,"Grant County, Oklahoma",56287
0500000US40055,"Greer County, Oklahoma",38322
0500000US40057,"Harmon County, Oklahoma",41607
0500000US40059,"Harper County, Oklahoma",50114
0500000US40061,"Haskell County, Oklahoma",39375
0500000US40063,"Hughes County, Oklahoma",39265
0500000US40065,"Jackson County, Oklahoma",45757
0500000US40067,"Jefferson County, Oklahoma",37319
0500000US40069,"Johnston County, Oklahoma",40077
0500000US40071,"Kay County, Oklahoma",45426
0500000US40073,"Kingfisher County, Oklahoma",60656
0500000US40075,"Kiowa County, Oklahoma",38209
0500000US40077,"Latimer County, Oklahoma",42363
0500000US40079,"Le Flore County, Oklahoma",39769
0500000US40081,"Lincoln County, Oklahoma",49362
0500000US40083,"Logan County, Oklahoma",62035
0500000US40085,"Love County, Oklahoma",52007
0500000US40087,"McClain County, Oklahoma",64492
0500000US40089,"McCurtain County, Oklahoma",35829
0500000US40091,"McIntosh County, Oklahoma",37086
0500000US40093,"Major County, Oklahoma",54118
0500000US40095,"Marshall County, Oklahoma",45828
0500000US40097,"Mayes County, Oklahoma",48853
0500000US40099,"Murray County, Oklahoma",51490
0500000US40101,"Muskogee County, Oklahoma",42689
0500000US40103,"Noble County, Oklahoma",53253
0500000US40105,"Nowata County, Oklahoma",41895
0500000US40107,"Okfuskee County, Oklahoma",38527
0500000US40109,"Oklahoma County, Oklahoma",52855
0500000US40111,"Okmulgee County, Oklahoma",42175
0500000US40113,"Osage County, Oklahoma",47789
0500000US40115,"Ottawa County, Oklahoma",39070
0500000US40117,"Pawnee County, Oklahoma",47413
0500000US40119,"Payne County, Oklahoma",40944
0500000US40121,"Pittsburg County, Oklahoma",45346
0500000US40123,"Pontotoc County, Oklahoma",49235
0500000US40125,"Pottawatomie County, Oklahoma",47683
0500000US40127,"Pushmataha County, Oklahoma",37457
0500000US40129,"Roger Mills County, Oklahoma",47667
0500000US40131,"Rogers County, Oklahoma",62949
0500000US40133,"Seminole County, Oklahoma",38706
0500000US40135,"Sequoyah County, Oklahoma",38328
0500000US40137,"Stephens County, Oklahoma",46166
0500000US40139,"Texas County, Oklahoma",50450
0500000US40141,"Tillman County, Oklahoma",40462
0500000US40143,"Tulsa County, Oklahoma",53902
0500000US40145,"Wagoner County, Oklahoma",61566
0500000US40147,"Washington County, Oklahoma",52103
0500000US40149,"Washita County, Oklahoma",52510
0500000US40151,"Woods County, Oklahoma",56899
0500000US40153,"Woodward County, Oklahoma",58706
0500000US41001,"Baker County, Oregon",43921
0500000US41003,"Benton County, Oregon",58655
0500000US41005,"Clackamas County, Oregon",76597
0500000US41007,"Clatsop County, Oregon",52583
0500000US41009,"Columbia County, Oregon",59714
0500000US41011,"Coos County, Oregon",43308
0500000US41013,"Crook County, Oregon",44524
0500000US41015,"Curry County, Oregon",46396
0500000US41017,"Deschutes County, Oregon",63680
0500000US41019,"Douglas County, Oregon",45812
0500000US41021,"Gilliam County, Oregon",42976
0500000US41023,"Grant County, Oregon",45357
0500000US41025,"Harney County, Oregon",41797
0500000US41027,"Hood River County, Oregon",62935
0500000US41029,"Jackson County, Oregon",50851
0500000US41031,"Jefferson County, Oregon",50339
0500000US41033,"Josephine County, Oregon",43046
0500000US41035,"Klamath County, Oregon",43522
0500000US41037,"Lake County, Oregon",36627
0500000US41039,"Lane County, Oregon",49958
0500000US41041,"Lincoln County, Oregon",46061
0500000US41043,"Linn County, Oregon",52097
0500000US41045,"Malheur County, Oregon",42478
0500000US41047,"Marion County, Oregon",56097
0500000US41049,"Morrow County, Oregon",55440
0500000US41051,"Multnomah County, Oregon",64337
0500000US41053,"Polk County, Oregon",58344
0500000US41055,"Sherman County, Oregon",48056
0500000US41057,"Tillamook County, Oregon",47500
0500000US41059,"Umatilla County, Oregon",51887
0500000US41061,"Union County, Oregon",48617
0500000US41063,"Wallowa County, Oregon",44953
0500000US41065,"Wasco County, Oregon",50973
0500000US41067,"Washington County, Oregon",78010
0500000US41069,"Wheeler County, Oregon",33456
0500000US41071,"Yamhill County, Oregon",59484
0500000US42001,"Adams County, Pennsylvania",64507
0500000US42003,"Allegheny County, Pennsylvania",58383
0500000US42005,"Armstrong County, Pennsylvania",49032
0500000US42007,"Beaver County, Pennsylvania",55828
0500000US42009,"Bedford County, Pennsylvania",49146
0500000US42011,"Berks County, Pennsylvania",61522
0500000US42013,"Blair County, Pennsylvania",47969
0500000US42015,"Bradford County, Pennsylvania",51457
0500000US42017,"Bucks County, Pennsylvania",86055
0500000US42019,"Butler County, Pennsylvania",68472
0500000US42021,"Cambria County, Pennsylvania",45901
0500000US42023,"Cameron County, Pennsylvania",41485
0500000US42025,"Carbon County, Pennsylvania",53624
0500000US42027,"Centre County, Pennsylvania",58055
0500000US42029,"Chester County, Pennsylvania",96726
0500000US42031,"Clarion County, Pennsylvania",45625
0500000US42033,"Clearfield County, Pennsylvania",47270
0500000US42035,"Clinton County, Pennsylvania",49234
0500000US42037,"Columbia County, Pennsylvania",49889
0500000US42039,"Crawford County, Pennsylvania",49144
0500000US42041,"Cumberland County, Pennsylvania",68895
0500000US42043,"Dauphin County, Pennsylvania",58916
0500000US42045,"Delaware County, Pennsylvania",71539
0500000US42047,"Elk County, Pennsylvania",51112
0500000US42049,"Erie County, Pennsylvania",49716
0500000US42051,"Fayette County, Pennsylvania",44476
0500000US42053,"Forest County, Pennsylvania",38383
0500000US42055,"Franklin County, Pennsylvania",59713
0500000US42057,"Fulton County, Pennsylvania",51259
0500000US42059,"Greene County, Pennsylvania",54121
0500000US42061,"Huntingdon County, Pennsylvania",48597
0500000US42063,"Indiana County, Pennsylvania",46877
0500000US42065,"Jefferson County, Pennsylvania",46818
0500000US42067,"Juniata County, Pennsylvania",52765
0500000US42069,"Lackawanna County, Pennsylvania",50875
0500000US42071,"Lancaster County, Pennsylvania",63823
0500000US42073,"Lawrence County, Pennsylvania",48860
0500000US42075,"Lebanon County, Pennsylvania",59114
0500000US42077,"Lehigh County, Pennsylvania",62178
0500000US42079,"Luzerne County, Pennsylvania",51646
0500000US42081,"Lycoming County, Pennsylvania",52407
0500000US42083,"McKean County, Pennsylvania",46953
0500000US42085,"Mercer County, Pennsylvania",48768
0500000US42087,"Mifflin County, Pennsylvania",47526
0500000US42089,"Monroe County, Pennsylvania",63931
0500000US42091,"Montgomery County, Pennsylvania",88166
0500000US42093,"Montour County, Pennsylvania",57183
0500000US42095,"Northampton County, Pennsylvania",67565
0500000US42097,"Northumberland County, Pennsylvania",47063
0500000US42099,"Perry County, Pennsylvania",62266
0500000US42101,"Philadelphia County, Pennsylvania",43744
0500000US42103,"Pike County, Pennsylvania",64247
0500000US42105,"Potter County, Pennsylvania",42821
0500000US42107,"Schuylkill County, Pennsylvania",49190
0500000US42109,"Snyder County, Pennsylvania",57638
0500000US42111,"Somerset County, Pennsylvania",48224
0500000US42113,"Sullivan County, Pennsylvania",47346
0500000US42115,"Susquehanna County, Pennsylvania",53059
0500000US42117,"Tioga County, Pennsylvania",50667
0500000US42119,"Union County, Pennsylvania",56026
0500000US42121,"Venango County, Pennsylvania",47982
0500000US42123,"Warren County, Pennsylvania",48409
0500000US42125,"Washington County, Pennsylvania",61567
0500000US42127,"Wayne County, Pennsylvania",54851
0500000US42129,"Westmoreland County, Pennsylvania",58866
0500000US42131,"Wyoming County, Pennsylvania",59308
0500000US42133,"York County, Pennsylvania",63902
0500000US44001,"Bristol County, Rhode Island",75578
0500000US44003,"Kent County, Rhode Island",70223
0500000US44005,"Newport County, Rhode Island",77237
0500000US44007,"Providence County, Rhode Island",55233
0500000US44009,"Washington County, Rhode Island",81301
0500000US45001,"Abbeville County, South Carolina",36685
0500000US45003,"Aiken County, South Carolina",50036
0500000US45005,"Allendale County, South Carolina",24560
0500000US45007,"Anderson County, South Carolina",47906
0500000US45009,"Bamberg County, South Carolina",32229
0500000US45011,"Barnwell County, South Carolina",36566
0500000US45013,"Beaufort County, South Carolina",63110
0500000US45015,"Berkeley County, South Carolina",59995
0500000US45017,"Calhoun County, South Carolina",44534
0500000US45019,"Charleston County, South Carolina",61028
0500000US45021,"Cherokee County, South Carolina",35836
0500000US45023,"Chester County, South Carolina",40080
0500000US45025,"Chesterfield County, South Carolina",40033
0500000US45027,"Clarendon County, South Carolina",37525
0500000US45029,"Colleton County, South Carolina",36276
0500000US45031,"Darlington County, South Carolina",36254
0500000US45033,"Dillon County, South Carolina",29362
0500000US45035,"Dorchester County, South Carolina",61698
0500000US45037,"Edgefield County, South Carolina",49200
0500000US45039,"Fairfield County, South Carolina",36294
0500000US45041,"Florence County, South Carolina",45479
0500000US45043,"Georgetown County, South Carolina",48071
0500000US45045,"Greenville County, South Carolina",56789
0500000US45047,"Greenwood County, South Carolina",40982
0500000US45049,"Hampton County, South Carolina",32453
0500000US45051,"Horry County, South Carolina",48279
0500000US45053,"Jasper County, South Carolina",41930
0500000US45055,"Kershaw County, South Carolina",49392
0500000US45057,"Lancaster County, South Carolina",55223
0500000US45059,"Laurens County, South Carolina",41578
0500000US45061,"Lee County, South Carolina",31651
0500000US45063,"Lexington County, South Carolina",59593
0500000US45065,"McCormick County, South Carolina",42262
0500000US45067,"Marion County, South Carolina",33046
0500000US45069,"Marlboro County, South Carolina",34203
0500000US45071,"Newberry County, South Carolina",42765
0500000US45073,"Oconee County, South Carolina",46056
0500000US45075,"Orangeburg County, South Carolina",36188
0500000US45077,"Pickens County, South Carolina",47024
0500000US45079,"Richland County, South Carolina",53922
0500000US45081,"Saluda County, South Carolina",44486
0500000US45083,"Spartanburg County, South Carolina",50179
0500000US45085,"Sumter County, South Carolina",43792
0500000US45087,"Union County, South Carolina",40120
0500000US45089,"Williamsburg County, South Carolina",32351
0500000US45091,"York County, South Carolina",62431
0500000US46003,"Aurora County, South Dakota",59293
0500000US46005,"Beadle County, South Dakota",51700
0500000US46007,"Bennett County, South Dakota",48348
0500000US46009,"Bon Homme County, South Dakota",54450
0500000US46011,"Brookings County, South Dakota",56370
0500000US46013,"Brown County, South Dakota",56455
0500000US46015,"Brule County, South Dakota",50839
0500000US46017,"Buffalo County, South Dakota",32500
0500000US46019,"Butte County, South Dakota",44387
0500000US46021,"Campbell County, South Dakota",52500
0500000US46023,"Charles Mix County, South Dakota",46389
0500000US46025,"Clark County, South Dakota",47798
0500000US46027,"Clay County, South Dakota",43189
0500000US46029,"Codington County, South Dakota",54774
0500000US46031,"Corson County, South Dakota",35441
0500000US46033,"Custer County, South Dakota",55472
0500000US46035,"Davison County, South Dakota",47772
0500000US46037,"Day County, South Dakota",44145
0500000US46039,"Deuel County, South Dakota",57930
0500000US46041,"Dewey County, South Dakota",43954
0500000US46043,"Douglas County, South Dakota",57419
0500000US46045,"Edmunds County, South Dakota",68551
0500000US46047,"Fall River County, South Dakota",50837
0500000US46049,"Faulk County, South Dakota",53889
0500000US46051,"Grant County, South Dakota",62532
0500000US46053,"Gregory County, South Dakota",44479
0500000US46055,"Haakon County, South Dakota",37420
0500000US46057,"Hamlin County, South Dakota",65050
0500000US46059,"Hand County, South Dakota",52438
0500000US46061,"Hanson County, South Dakota",63036
0500000US46063,"Harding County, South Dakota",57365
0500000US46065,"Hughes County, South Dakota",63564
0500000US46067,"Hutchinson County, South Dakota",54868
0500000US46069,"Hyde County, South Dakota",54891
0500000US46071,"Jackson County, South Dakota",33438
0500000US46073,"Jerauld County, South Dakota",49519
0500000US46075,"Jones County, South Dakota",41103
0500000US46077,"Kingsbury County, South Dakota",59375
0500000US46079,"Lake County, South Dakota",59232
0500000US46081,"Lawrence County, South Dakota",52245
0500000US46083,"Lincoln County, South Dakota",81422
0500000US46085,"Lyman County, South Dakota",53263
0500000US46087,"McCook County, South Dakota",62234
0500000US46089,"McPherson County, South Dakota",43804
0500000US46091,"Marshall County, South Dakota",63594
0500000US46093,"Meade County, South Dakota",59218
0500000US46095,"Mellette County, South Dakota",31222
0500000US46097,"Miner County, South Dakota",51394
0500000US46099,"Minnehaha County, South Dakota",60028
0500000US46101,"Moody County, South Dakota",58167
0500000US46102,"Oglala Lakota County, South Dakota",30347
0500000US46103,"Pennington County, South Dakota",55024
0500000US46105,"Perkins County, South Dakota",56850
0500000US46107,"Potter County, South Dakota",53600
0500000US46109,"Roberts County, South Dakota",50495
0500000US46111,"Sanborn County, South Dakota",54899
0500000US46115,"Spink County, South Dakota",52729
0500000US46117,"Stanley County, South Dakota",71763
0500000US46119,"Sully County, South Dakota",64028
0500000US46121,"Todd County, South Dakota",24257
0500000US46123,"Tripp County, South Dakota",51027
0500000US46125,"Turner County, South Dakota",55380
0500000US46127,"Union County, South Dakota",69563
0500000US46129,"Walworth County, South Dakota",52123
0500000US46135,"Yankton County, South Dakota",54694
0500000US46137,"Ziebach County, South Dakota",37143
0500000US47001,"Anderson County, Tennessee",49376
0500000US47003,"Bedford County, Tennessee",48945
0500000US47005,"Benton County, Tennessee",33125
0500000US47007,"Bledsoe County, Tennessee",42889
0500000US47009,"Blount County, Tennessee",54140
0500000US47011,"Bradley County, Tennessee",48140
0500000US47013,"Campbell County, Tennessee",38170
0500000US47015,"Cannon County, Tennessee",49523
0500000US47017,"Carroll County, Tennessee",40810
0500000US47019,"Carter County, Tennessee",36589
0500000US47021,"Cheatham County, Tennessee",58641
0500000US47023,"Chester County, Tennessee",45667
0500000US47025,"Claiborne County, Tennessee",36077
0500000US47027,"Clay County, Tennessee",31487
0500000US47029,"Cocke County, Tennessee",33614
0500000US47031,"Coffee County, Tennessee",47998
0500000US47033,"Crockett County, Tennessee",42047
0500000US47035,"Cumberland County, Tennessee",43893
0500000US47037,"Davidson County, Tennessee",56507
0500000US47039,"Decatur County, Tennessee",40233
0500000US47041,"DeKalb County, Tennessee",44134
0500000US47043,"Dickson County, Tennessee",50549
0500000US47045,"Dyer County, Tennessee",43762
0500000US47047,"Fayette County, Tennessee",59017
0500000US47049,"Fentress County, Tennessee",35084
0500000US47051,"Franklin County, Tennessee",49038
0500000US47053,"Gibson County, Tennessee",41886
0500000US47055,"Giles County, Tennessee",47528
0500000US47057,"Grainger County, Tennessee",42997
0500000US47059,"Greene County, Tennessee",40138
0500000US47061,"Grundy County, Tennessee",36987
0500000US47063,"Hamblen County, Tennessee",42589
0500000US47065,"Hamilton County, Tennessee",53035
0500000US47067,"Hancock County, Tennessee",28990
0500000US47069,"Hardeman County, Tennessee",38651
0500000US47071,"Hardin County, Tennessee",39798
0500000US47073,"Hawkins County, Tennessee",40335
0500000US47075,"Haywood County, Tennessee",38362
0500000US47077,"Henderson County, Tennessee",42430
0500000US47079,"Henry County, Tennessee",40837
0500000US47081,"Hickman County, Tennessee",41998
0500000US47083,"Houston County, Tennessee",43964
0500000US47085,"Humphreys County, Tennessee",41510
0500000US47087,"Jackson County, Tennessee",36703
0500000US47089,"Jefferson County, Tennessee",47264
0500000US47091,"Johnson County, Tennessee",34151
0500000US47093,"Knox County, Tennessee",54437
0500000US47095,"Lake County, Tennessee",34966
